Image,True Label,Top1_Label,Top1_Prob,Top2_Label,Top2_Prob,Top3_Label,Top3_Prob,Top4_Label,Top4_Prob,Top5_Label,Top5_Prob,Rank
dip_10.png,dip,steep ascent,0.8611384494251156,steep descent,0.13883848257559506,narrow roads ahead,2.059414770764485e-05,animal crossing,1.6092471181801097e-06,dip,3.6339801294628596e-07,5
dip_11.png,dip,steep ascent,0.8742248073271879,steep descent,0.12572424524516584,narrow roads ahead,3.545104407014139e-05,dip,1.487728139825974e-05,animal crossing,4.8922206939815e-07,4
dip_2.png,dip,steep ascent,0.8441120787930987,steep descent,0.15584843902986867,narrow roads ahead,3.7229072834220065e-05,animal crossing,1.3440618930428617e-06,dip,5.259965360129495e-07,5
dip_3.png,dip,steep ascent,0.9890430731186118,steep descent,0.010941184025054083,narrow roads ahead,1.5376311828965793e-05,animal crossing,2.776266095560429e-07,cycle crossing,4.133635035933152e-08,-1
dip_4.png,dip,steep descent,0.9249172316331892,steep ascent,0.06473981318600573,dip,0.010330013805141001,animal crossing,6.75491919852634e-06,narrow roads ahead,5.392711054598401e-06,3
dip_5.png,dip,steep descent,0.9172304870628845,steep ascent,0.08183588516604602,dip,0.0008970980303970411,narrow roads ahead,3.320679705138286e-05,animal crossing,2.8129533219140913e-06,3
dip_6.png,dip,dip,0.5309257228844969,steep descent,0.4468893344754149,steep ascent,0.022154714443391114,animal crossing,1.6085288512147793e-05,stop,8.935665647282459e-06,1
dip_7.png,dip,steep ascent,0.9445731299520697,steep descent,0.05542387844523944,narrow roads ahead,2.3828174947360534e-06,dip,5.097067792267054e-07,animal crossing,8.36115884345538e-08,4
dip_8.png,dip,steep descent,0.8700327140758612,steep ascent,0.12353668018074836,dip,0.006423187704839865,narrow roads ahead,4.112740232545813e-06,animal crossing,2.8248910127511567e-06,3
dip_9.png,dip,steep descent,0.7482927698840207,dip,0.1699549313807265,steep ascent,0.08172076950095757,stop,2.0433590493710155e-05,animal crossing,7.620472840605793e-06,2
gas_station_0.png,gas station,gas station,0.9999999999720585,hospital,2.7361632983443326e-11,animal crossing,5.153686307427876e-13,dip,3.277995982581407e-14,stop,2.2003475096135178e-14,1
gas_station_1.png,gas station,gas station,0.9999999999962108,hospital,3.768804167185264e-12,dip,6.9775228561795886e-15,steep descent,4.617787110178161e-15,animal crossing,3.1429052977910053e-15,1
gas_station_10.png,gas station,gas station,0.9999999999969094,hospital,3.0646735080571484e-12,stop,1.1561422666833225e-14,animal crossing,3.700429950833377e-15,left turn,2.9708006352445606e-15,1
gas_station_11.png,gas station,gas station,0.9999999999981841,hospital,1.7609507382521518e-12,stop,2.5156131756404207e-14,animal crossing,1.4903301221294698e-14,dip,4.925983866659865e-15,1
gas_station_2.png,gas station,gas station,0.9999999999567175,hospital,4.322694369935908e-11,stop,1.8916791477815673e-14,dip,1.8615555578376028e-14,railway crossing,9.422847830029468e-15,1
gas_station_3.png,gas station,gas station,0.9999999999778251,hospital,2.2131230232620922e-11,animal crossing,2.783584040330162e-14,dip,1.0074974320810162e-14,stop,3.4050820714916943e-15,1
gas_station_4.png,gas station,gas station,0.9999999999972371,hospital,2.734613145831541e-12,dip,8.171675733428927e-15,stop,7.787873802243409e-15,animal crossing,5.6157713205426936e-15,1
gas_station_5.png,gas station,gas station,0.999999999978409,hospital,2.155948741985986e-11,dip,1.0588411356268419e-14,stop,6.823325007840815e-15,animal crossing,6.164680757385046e-15,1
gas_station_6.png,gas station,gas station,0.9999999999781424,hospital,2.155059420738756e-11,animal crossing,2.3685068163161464e-13,stop,2.5868314185688815e-14,dip,2.210272143368524e-14,1
gas_station_7.png,gas station,gas station,0.9999999999954272,hospital,4.5341425825632675e-12,dip,2.9531150772212207e-14,animal crossing,2.7556319393492523e-15,stop,2.291285730634343e-15,1
gas_station_8.png,gas station,gas station,0.9999999999949126,hospital,5.07683142235252e-12,stop,4.029562471777174e-15,railway crossing,2.9274247480523372e-15,steep descent,1.2347367355946315e-15,1
gas_station_9.png,gas station,gas station,0.9999999999951734,hospital,4.812654052359366e-12,dip,5.797109066310462e-15,stop,3.032841635724535e-15,animal crossing,2.654744933979502e-15,1
give_way_0.png,give way,give way,0.9999993094417865,narrow roads ahead,2.0703181588040733e-07,right turn,1.6572748872437507e-07,stop,1.1873780479350367e-07,cross road,1.1843912821289687e-07,1
give_way_1.png,give way,give way,0.99999996819422,railway crossing,2.175359161111461e-08,stop,4.950126020524486e-09,right turn,4.1961343153259914e-09,dip,4.941400416679785e-10,1
give_way_10.png,give way,give way,0.9999986979419672,dip,1.047037796447289e-06,narrow roads ahead,1.3793009609647528e-07,right turn,4.8002779223658436e-08,steep descent,3.0480846916211224e-08,1
give_way_11.png,give way,give way,0.9999999785842206,stop,5.614009797548725e-09,no entry for vehicles,5.5521124384433514e-09,railway crossing,5.430647562438728e-09,no pedestrians,1.8665446363584648e-09,1
give_way_2.png,give way,give way,0.9999996717224208,stop,3.1042643545215915e-07,railway crossing,9.755588780484643e-09,dip,5.579740782854871e-09,right turn,8.234349239472024e-10,1
give_way_3.png,give way,give way,0.9999999783964644,stop,1.3027947629613551e-08,right turn,5.027319793035199e-09,dip,1.3584456655760982e-09,cross road,1.021643209845154e-09,1
give_way_4.png,give way,give way,0.9788257523854961,steep descent,0.009459035888319567,steep ascent,0.00861035004421876,dip,0.002050510354318932,narrow roads ahead,0.00103641590039465,1
give_way_5.png,give way,give way,0.999996354221662,no entry for vehicles,1.9570228509226465e-06,cycle crossing,1.2242602474628243e-06,pedestrian crossing,3.6564211578709645e-07,no pedestrians,4.8890772887756774e-08,1
give_way_6.png,give way,give way,0.9999988742862794,narrow roads ahead,9.50564443067498e-07,width limit,3.820006731724389e-08,bumpy road,3.4126970401276984e-08,dip,2.8548313845994004e-08,1
give_way_7.png,give way,give way,0.9999999810747919,stop,1.5695449471515098e-08,no entry for vehicles,1.4502168673220924e-09,narrow roads ahead,5.099010288076963e-10,cross road,4.360113179174019e-10,1
give_way_8.png,give way,give way,0.9999997580367759,railway crossing,1.072686173192904e-07,dip,7.47305699550614e-08,stop,5.6030218558164314e-08,cross road,1.7302488675140566e-09,1
give_way_9.png,give way,give way,0.9999999778916535,stop,1.1003646049548681e-08,no entry for vehicles,8.543417559745447e-09,no pedestrians,8.353950781270435e-10,no overtaking,7.766318927242704e-10,1
height_limit_0.png,height limit,weight limit,0.8261365457909291,width limit,0.14077845083016993,height limit,0.02913060890326488,speed limit,0.003953990492908515,no overtaking,3.3552449809567956e-07,3
height_limit_1.png,height limit,weight limit,0.691563294001972,width limit,0.28362486449790847,height limit,0.020065483784218702,speed limit,0.004654452691010978,no overtaking,8.1987805497489e-05,3
height_limit_10.png,height limit,weight limit,0.8175141951096656,width limit,0.15900881159449945,height limit,0.020315994943018164,speed limit,0.0031604099296005587,no overtaking,5.505533505790361e-07,3
height_limit_11.png,height limit,weight limit,0.804958377117105,width limit,0.1578903183976223,height limit,0.03596826619339413,speed limit,0.001183009507564676,no overtaking,1.2764592583662451e-08,3
height_limit_2.png,height limit,weight limit,0.7500578149700868,width limit,0.2177632089938095,height limit,0.02906409710832831,speed limit,0.0031124669248140282,no overtaking,2.1748810153505657e-06,3
height_limit_3.png,height limit,weight limit,0.8193417427528026,width limit,0.1362139278626411,height limit,0.03594161751950147,speed limit,0.008502251677166617,no overtaking,4.2149436761051997e-07,3
height_limit_4.png,height limit,weight limit,0.8787279300028009,width limit,0.09995523662866572,height limit,0.018247911695017223,speed limit,0.003068607363437481,no overtaking,2.5178835388335596e-07,3
height_limit_5.png,height limit,weight limit,0.9078655824438591,width limit,0.07280834522345868,height limit,0.014062414677514236,speed limit,0.005263112492482338,no overtaking,4.707029680890671e-07,3
height_limit_6.png,height limit,weight limit,0.7867830709839213,width limit,0.1728113747110626,speed limit,0.02259055682856016,height limit,0.017812457082423377,no overtaking,2.342258909065739e-06,4
height_limit_7.png,height limit,weight limit,0.8423635580294817,width limit,0.1268522784730838,height limit,0.023535209024775783,speed limit,0.0072423025818334754,no overtaking,6.201919335371494e-06,3
height_limit_8.png,height limit,weight limit,0.8999828025212172,width limit,0.07684777161983429,height limit,0.018465791525398376,speed limit,0.0047033094042597074,no overtaking,2.7385383940520625e-07,3
height_limit_9.png,height limit,weight limit,0.8613304159234254,width limit,0.1133667978796546,height limit,0.02450719071086509,speed limit,0.0007954679566202959,no overtaking,1.0055542314467887e-07,3
hospital_0.png,hospital,hospital,0.9999999997714804,gas station,2.2728285219740108e-10,dip,6.983815422998597e-13,stop,2.365008195631267e-13,round about,1.4927232761902728e-13,1
hospital_1.png,hospital,hospital,0.999999999494442,gas station,5.044967753673243e-10,dip,4.999081277525972e-13,stop,1.736901312170762e-13,round about,1.7275447845677855e-13,1
hospital_10.png,hospital,hospital,0.999999999909603,gas station,8.97603165770849e-11,round about,2.029956870598335e-13,dip,1.9645019080465735e-13,stop,1.0585627175951496e-13,1
hospital_2.png,hospital,hospital,0.9999999998618478,gas station,1.217315854740703e-10,dip,6.9617986828572575e-12,stop,4.788823507951374e-12,animal crossing,2.191037975586195e-12,1
hospital_3.png,hospital,hospital,0.9999999999425663,gas station,5.597593726460924e-11,dip,1.0097315704317629e-12,round about,2.1185627688897541e-13,stop,1.754984370615024e-13,1
hospital_4.png,hospital,hospital,0.9999999996850635,gas station,3.142567434764389e-10,stop,3.6276762869626214e-13,dip,1.9603699816253522e-13,round about,5.3190441327155493e-14,1
hospital_5.png,hospital,hospital,0.9999999999761915,gas station,2.346579286395055e-11,dip,1.2660464330046383e-13,round about,8.393098379864174e-14,stop,7.778383430511514e-14,1
hospital_6.png,hospital,hospital,0.9999999995687536,gas station,4.288815924979611e-10,cross road,6.352323829756308e-13,dip,6.317677069388098e-13,stop,6.255031472588299e-13,1
hospital_7.png,hospital,hospital,0.9999999997606914,gas station,2.3252636240657843e-10,dip,4.9717082184921e-12,round about,8.469855351126215e-13,stop,8.026721688437401e-13,1
hospital_8.png,hospital,hospital,0.9999999997049777,gas station,2.9224403655068716e-10,stop,1.1157092859478932e-12,round about,9.276021760978965e-13,dip,4.928623827181459e-13,1
hospital_9.png,hospital,hospital,0.9999999999236293,gas station,7.615016060026135e-11,stop,6.915373099015551e-14,dip,5.357760081271434e-14,round about,4.106613971806977e-14,1
left_turn_0.png,left turn,left turn,0.8868551444241888,right turn,0.10845488476829707,animal crossing,0.003995088472262564,no u turn,0.0005821431782296956,narrow roads ahead,5.3497193045303666e-05,1
left_turn_1.png,left turn,left turn,0.9119068617932407,right turn,0.08778050942540663,no u turn,0.00030687816839138846,round about,4.72110155860492e-06,bumpy road,3.098991075378824e-07,1
left_turn_10.png,left turn,left turn,0.9730327858002643,right turn,0.026155486103862823,no u turn,0.0006865583110100692,animal crossing,0.00010611366766212777,round about,1.6493426983905535e-05,1
left_turn_2.png,left turn,left turn,0.8142816084550509,right turn,0.1850607052514694,no u turn,0.0006167589273510098,bumpy road,1.3732575399730133e-05,round about,1.2744547597424574e-05,1
left_turn_3.png,left turn,left turn,0.9023638388942652,right turn,0.09727125950036726,animal crossing,0.00024567699221079997,no u turn,0.00010868357012250334,round about,7.950991939801086e-06,1
left_turn_4.png,left turn,left turn,0.5681576572803237,animal crossing,0.39342773684735755,right turn,0.03831684180387443,no u turn,6.765204421100714e-05,round about,2.2807755547528056e-05,1
left_turn_5.png,left turn,animal crossing,0.9923681126946763,left turn,0.004012985070358311,right turn,0.0026710865421406345,narrow roads ahead,0.0005361633494173088,steep descent,0.0002235801916343553,2
left_turn_6.png,left turn,steep ascent,0.7889896038365812,steep descent,0.20973672519543046,narrow roads ahead,0.0010301473515412218,animal crossing,0.00021266089236740636,cross road,1.808033019681532e-05,-1
left_turn_7.png,left turn,left turn,0.8954240188949979,right turn,0.10326692331884917,no u turn,0.0012997192220350299,round about,5.2029436652224885e-06,narrow roads ahead,2.0210175376614215e-06,1
left_turn_8.png,left turn,left turn,0.9250511301802974,right turn,0.07471761083159772,animal crossing,0.0001204333129844262,no u turn,0.00010310834362206363,round about,6.45362779396561e-06,1
left_turn_9.png,left turn,left turn,0.9817502759621735,right turn,0.01579865027442915,animal crossing,0.001210763321222642,no u turn,0.0012093961176427672,round about,2.220141700719143e-05,1
narrow_roads_ahead_0.png,narrow roads ahead,narrow roads ahead,0.9915443552053497,bumpy road,0.004717189211494252,steep ascent,0.00217054836456128,slippery road,0.0007114155088024772,steep descent,0.0005451739393190014,1
narrow_roads_ahead_1.png,narrow roads ahead,narrow roads ahead,0.9885116898051748,steep ascent,0.00725784121800473,bumpy road,0.0030857123960555694,slippery road,0.0005054665102626246,steep descent,0.0003888465103484731,1
narrow_roads_ahead_10.png,narrow roads ahead,narrow roads ahead,0.955890177326238,steep ascent,0.02577438849681792,bumpy road,0.01033343273169874,cross road,0.006265932977717582,steep descent,0.001350714433190245,1
narrow_roads_ahead_2.png,narrow roads ahead,narrow roads ahead,0.9033442629772511,steep ascent,0.07067282895756916,bumpy road,0.016481436968364106,cross road,0.005384231163163781,road work ahead,0.0017209533279177666,1
narrow_roads_ahead_3.png,narrow roads ahead,narrow roads ahead,0.8230318907033185,steep ascent,0.17437421527333413,steep descent,0.00162037241600106,bumpy road,0.0006989613700331482,cross road,0.00017621431675767115,1
narrow_roads_ahead_4.png,narrow roads ahead,narrow roads ahead,0.9258497919990388,steep ascent,0.03574727305796918,bumpy road,0.026069866525265755,cross road,0.008628186341531072,steep descent,0.003335690768681982,1
narrow_roads_ahead_5.png,narrow roads ahead,narrow roads ahead,0.9657955611116645,bumpy road,0.02623488797255535,cross road,0.006246163832373527,steep ascent,0.0008142353087566963,road work ahead,0.00043849281807590147,1
narrow_roads_ahead_6.png,narrow roads ahead,road work ahead,0.4519668907723028,railway crossing,0.4212330474421112,slippery road,0.05256005271177594,narrow roads ahead,0.0422685027579874,bumpy road,0.024594155354358736,4
narrow_roads_ahead_7.png,narrow roads ahead,narrow roads ahead,0.9960433927782695,bumpy road,0.0025441232145467277,steep ascent,0.0007750505879654339,slippery road,0.0004894773041619076,steep descent,7.84408429464389e-05,1
narrow_roads_ahead_8.png,narrow roads ahead,steep ascent,0.7586712105348258,narrow roads ahead,0.1667468067549358,steep descent,0.07407039551229236,cross road,0.0002847643820463238,bumpy road,0.0001792093880131222,2
narrow_roads_ahead_9.png,narrow roads ahead,narrow roads ahead,0.7246619218198854,steep ascent,0.2653154623866024,steep descent,0.00545108478321821,bumpy road,0.0025901701410487882,road work ahead,0.0013675645175137148,1
no_entry_for_vehicles_0.png,no entry for vehicles,no entry for vehicles,0.9997399841401172,no overtaking,0.0002510570930808032,no parking,8.102748573693578e-06,width limit,3.265793275314303e-07,bumpy road,2.0192929960919891e-07,1
no_entry_for_vehicles_1.png,no entry for vehicles,no entry for vehicles,0.9942247677326148,no parking,0.005667828253794696,no overtaking,0.00010692933741777038,no stopping,4.612973493242111e-07,no u turn,1.0673404669939681e-08,1
no_entry_for_vehicles_10.png,no entry for vehicles,no entry for vehicles,0.9136549112812553,no parking,0.08557557627998039,no overtaking,0.0007678787513687136,no stopping,1.6046369672778156e-06,no u turn,1.826394216262973e-08,1
no_entry_for_vehicles_2.png,no entry for vehicles,no entry for vehicles,0.9994684217804407,no parking,0.0005308209529053116,no overtaking,7.505359415749579e-07,no stopping,4.83697648334521e-09,no u turn,1.1999954805112443e-09,1
no_entry_for_vehicles_3.png,no entry for vehicles,no entry for vehicles,0.963020515050382,no overtaking,0.0342439950929289,no parking,0.0019537322615428296,no u turn,0.0006477770385799215,speed limit,0.0001236233645537725,1
no_entry_for_vehicles_4.png,no entry for vehicles,no overtaking,0.9977870017754791,no entry for vehicles,0.0014284705364809454,no parking,0.0006038452813544441,no u turn,0.00017881210500506547,no stopping,1.824770081765636e-06,2
no_entry_for_vehicles_5.png,no entry for vehicles,no entry for vehicles,0.9997619953760774,no parking,0.00017323897942999025,no overtaking,6.464577718750188e-05,no stopping,1.1495114332201938e-07,no u turn,4.329415815188027e-09,1
no_entry_for_vehicles_6.png,no entry for vehicles,no entry for vehicles,0.973826687885104,no parking,0.025506813019582963,no overtaking,0.0006650806559743925,no stopping,1.3344378058039443e-06,no u turn,8.020324946756872e-08,1
no_entry_for_vehicles_7.png,no entry for vehicles,no entry for vehicles,0.9963615684035716,no parking,0.0031453575160383393,no overtaking,0.0004877090378172098,no stopping,5.33499867737805e-06,no u turn,2.1160532783401407e-08,1
no_entry_for_vehicles_8.png,no entry for vehicles,no entry for vehicles,0.9833013805918165,no overtaking,0.014223975967028932,no parking,0.002415852386364023,no stopping,4.95819399165317e-05,no u turn,8.835967343916001e-06,1
no_entry_for_vehicles_9.png,no entry for vehicles,no entry for vehicles,0.49479542317853226,no overtaking,0.4911751456806537,no u turn,0.009747887197837193,no parking,0.00387710150397589,no stopping,0.00036822223581319674,1
no_overtaking_0.png,no overtaking,no overtaking,0.9997784311386629,no entry for vehicles,0.0002141612624708109,no parking,6.575010793726318e-06,no u turn,7.365754294474011e-07,no stopping,9.549719325359818e-08,1
no_overtaking_1.png,no overtaking,no overtaking,0.980458470339615,no entry for vehicles,0.01778109283216238,no parking,0.0016891522242384934,no u turn,6.341942949070703e-05,no stopping,7.842884839161714e-06,1
no_overtaking_10.png,no overtaking,no overtaking,0.9357484012751496,no entry for vehicles,0.05973593069716857,no parking,0.004505187963223258,no u turn,6.968816429795384e-06,no stopping,3.464163013691161e-06,1
no_overtaking_11.png,no overtaking,no overtaking,0.9994457063451304,no entry for vehicles,0.0005497155852746154,no parking,3.956372514251479e-06,no u turn,5.222321527130202e-07,no stopping,9.653248053455617e-08,1
no_overtaking_2.png,no overtaking,no overtaking,0.9818256221180002,no entry for vehicles,0.018104581613898506,no parking,5.385983521525441e-05,no u turn,1.2486005298314122e-05,no stopping,3.4217755742873213e-06,1
no_overtaking_3.png,no overtaking,no overtaking,0.9976213381323134,no entry for vehicles,0.0023578785490723482,no parking,2.0170070643084378e-05,no u turn,5.061347388320604e-07,no stopping,1.0634925926666836e-07,1
no_overtaking_4.png,no overtaking,no overtaking,0.9998934380601036,no entry for vehicles,0.00010521958815190691,no parking,1.0293278716782032e-06,no u turn,2.1155911351203873e-07,no stopping,1.0127816854746998e-07,1
no_overtaking_5.png,no overtaking,no overtaking,0.9997031319996242,no entry for vehicles,0.00029148384057134103,no parking,4.935743260050129e-06,no stopping,2.2948176579396558e-07,no u turn,2.181433025718153e-07,1
no_overtaking_6.png,no overtaking,no overtaking,0.9978651340612102,no entry for vehicles,0.0021080744519153803,no parking,2.1852140407369776e-05,no u turn,4.192406895899727e-06,no stopping,7.454094498222884e-07,1
