Image,True Label,Top1_Label,Top1_Prob,Top2_Label,Top2_Prob,Top3_Label,Top3_Prob,Top4_Label,Top4_Prob,Top5_Label,Top5_Prob,Rank
cycle_crossing_9.png,cycle crossing,cycle crossing,0.9999998618002214,railway crossing,4.9204353991091485e-08,road work ahead,3.5144415035515705e-08,cross road,2.9192840482033143e-08,animal crossing,8.902841745374923e-09,1
gas_station_0.png,gas station,gas station,0.9999494166175171,hospital,4.587290163641595e-05,animal crossing,2.400737662623998e-06,no parking,8.4527153567122e-07,round about,4.03233105675283e-07,1
gas_station_1.png,gas station,gas station,0.9999999990533227,hospital,8.606489596399864e-10,steep descent,4.1611322105400083e-11,road work ahead,8.83871300839063e-12,no parking,8.401595399649274e-12,1
gas_station_10.png,gas station,gas station,0.9999982534221767,hospital,1.460494717782406e-06,no parking,4.764331034964085e-08,school zone,3.7921298317526184e-08,stop,3.782353223447577e-08,1
gas_station_11.png,gas station,gas station,0.9999993418141514,hospital,3.501873325765759e-07,stop,9.20010739870285e-08,railway crossing,7.395297345455721e-08,steep descent,5.462936924237229e-08,1
gas_station_2.png,gas station,gas station,0.9999130758635821,hospital,8.596034165235572e-05,steep descent,2.4028952686949305e-07,no parking,1.2641467285909317e-07,stop,1.0528045567362038e-07,1
gas_station_3.png,gas station,gas station,0.9995809600346754,hospital,0.00041277420383914465,animal crossing,2.6596143924020662e-06,round about,1.409344634120091e-06,no parking,8.02199080911261e-07,1
gas_station_4.png,gas station,gas station,0.9999993250766976,hospital,6.21870040504797e-07,steep descent,1.8977016935320882e-08,stop,9.280225641956192e-09,no parking,7.753729124478611e-09,1
gas_station_5.png,gas station,gas station,0.9931293482933604,hospital,0.006771578432767663,no parking,3.84016379294743e-05,steep descent,1.7341745517915907e-05,round about,7.643132973519048e-06,1
gas_station_6.png,gas station,gas station,0.9999380189268969,hospital,6.040081301966149e-05,animal crossing,5.296282047369258e-07,no parking,4.19657959890898e-07,round about,1.5706950713858084e-07,1
gas_station_7.png,gas station,gas station,0.9999999970975831,hospital,2.7171131695386568e-09,no parking,8.348585460804573e-11,road work ahead,3.845319768634783e-11,stop,1.7538190193145617e-11,1
gas_station_8.png,gas station,gas station,0.999790189044289,hospital,0.00018352356799504848,steep descent,9.460901022157839e-06,give way,4.058116911121636e-06,no parking,3.045024009083914e-06,1
gas_station_9.png,gas station,gas station,0.9999988207074373,hospital,1.1336209394153812e-06,steep descent,2.1290602644506053e-08,no parking,6.702689226483493e-09,stop,3.6969262256416126e-09,1
give_way_0.png,give way,give way,0.78820133047675,steep descent,0.14673678562758827,steep ascent,0.06449513351782701,bumpy road,0.00019097661567718364,slippery road,0.0001313509994339704,1
give_way_1.png,give way,steep ascent,0.6021787082117172,give way,0.2702968000335598,steep descent,0.12042812892487595,bumpy road,0.0027004607951128684,cross road,0.002473543679806412,2
give_way_10.png,give way,steep ascent,0.4808576980781766,steep descent,0.38166736907202947,give way,0.13731371553242305,stop,0.00013754040891690152,slippery road,1.2709282581572365e-05,3
give_way_11.png,give way,steep descent,0.8331297335807765,steep ascent,0.07924249849720227,give way,0.07287223735281274,cross road,0.009908338063547555,animal crossing,0.002054494579601766,3
give_way_12.png,give way,give way,0.9989889373108252,stop,0.0006045045707308901,no entry for vehicles,0.00030647840440050457,no overtaking,4.452176844670148e-05,steep descent,2.268694820117471e-05,1
give_way_13.png,give way,give way,0.8308772904332237,steep ascent,0.10503907563401749,steep descent,0.047250205286185815,stop,0.010353797311534409,cross road,0.00319506716137159,1
give_way_14.png,give way,give way,0.8945021319116073,stop,0.056328237270558246,steep descent,0.03633445320681466,steep ascent,0.012664245859920115,no entry for vehicles,5.115054283856143e-05,1
give_way_15.png,give way,give way,0.985798080060013,stop,0.008455727853388946,no entry for vehicles,0.0037387742663677207,steep descent,0.0009787444014756775,no overtaking,0.00071983060059367,1
give_way_2.png,give way,steep ascent,0.6160250655523449,steep descent,0.36566302041429904,give way,0.017022567524122914,cross road,0.0007887969054531192,stop,0.0003344365967410757,3
give_way_3.png,give way,give way,0.4144826603545759,steep descent,0.3336206801660673,steep ascent,0.25047115086267013,cross road,0.0004508170160004576,bumpy road,0.0004470628450399413,1
give_way_4.png,give way,steep descent,0.6521923518295426,steep ascent,0.3392595705400989,give way,0.00826363077906487,stop,0.00026691047759224877,bumpy road,6.02478663725249e-06,3
give_way_5.png,give way,cycle crossing,0.9853863431782665,give way,0.014048726648717673,stop,0.00032782344285032123,no entry for vehicles,0.00010756390311384909,no overtaking,4.218072782080371e-05,2
give_way_6.png,give way,steep ascent,0.5081720762486717,give way,0.33265954734688136,steep descent,0.15835989648517143,bumpy road,0.00038777431344573526,cross road,0.0001529872559566827,2
give_way_7.png,give way,give way,0.4731346020712353,steep descent,0.30486318589494754,steep ascent,0.2160188348305309,stop,0.005681002314489425,bumpy road,0.0001230385755378562,1
give_way_8.png,give way,steep ascent,0.8121914647826859,steep descent,0.13391644241866651,give way,0.05250114485631975,stop,0.0007434695788957848,bumpy road,0.00032621655433015567,3
give_way_9.png,give way,give way,0.8843169171943593,steep descent,0.06370928797726666,steep ascent,0.044327062252493686,stop,0.007259386760015574,cross road,0.00018067054581610975,1
height_limit_0.png,height limit,height limit,0.608404644488951,weight limit,0.3336997789431287,speed limit,0.04441835444663119,no parking,0.004444790756360071,no entry for vehicles,0.0040531150459889075,1
height_limit_1.png,height limit,no entry for vehicles,0.3651108410642853,no parking,0.30041617317204194,no overtaking,0.1154676818383679,weight limit,0.10488893931329109,no stopping,0.07156939127199048,-1
height_limit_10.png,height limit,weight limit,0.9225007069692718,height limit,0.04720145929977256,speed limit,0.025412544060272286,no overtaking,0.0032813865841719637,no parking,0.0007935232523179466,2
height_limit_11.png,height limit,weight limit,0.6868505515280267,height limit,0.30326127686168786,speed limit,0.009617789480502653,round about,9.537258281264635e-05,no stopping,5.348787579222246e-05,2
height_limit_2.png,height limit,weight limit,0.962256099730158,height limit,0.027709385054717345,speed limit,0.005922572621123426,no overtaking,0.0019687444081734683,no entry for vehicles,0.0008345379674270826,2
height_limit_3.png,height limit,height limit,0.6222806998770111,weight limit,0.3151005291899448,speed limit,0.061048376434008046,no overtaking,0.000998507455966924,no entry for vehicles,0.0003745615408989437,1
height_limit_4.png,height limit,weight limit,0.9261994381293577,height limit,0.055830454678743334,speed limit,0.014848352763212476,no overtaking,0.0012743980775996196,no entry for vehicles,0.0009800898528567852,2
height_limit_5.png,height limit,weight limit,0.6651952864603236,height limit,0.20234558563922397,no entry for vehicles,0.054584864343604725,speed limit,0.04454593461628279,no overtaking,0.01608419330196207,2
height_limit_6.png,height limit,weight limit,0.7351030046183572,speed limit,0.14438983824306684,height limit,0.06947213198933283,no entry for vehicles,0.02383648721880358,no overtaking,0.01918563130567657,3
height_limit_7.png,height limit,weight limit,0.3469667737381012,no entry for vehicles,0.20828488568784215,no overtaking,0.13938667600913177,height limit,0.12527787947354255,no parking,0.08814421674035626,4
height_limit_8.png,height limit,height limit,0.732118762089311,weight limit,0.24587883961482263,round about,0.014092417969991085,speed limit,0.006656380700762087,no overtaking,0.0003593497218255111,1
height_limit_9.png,height limit,height limit,0.9173422856800335,weight limit,0.07272524124227635,round about,0.008739030973353004,speed limit,0.0007238852364558598,hospital,0.00023194380200204125,1
hospital_0.png,hospital,hospital,0.9999707072791607,steep descent,1.3148573331791112e-05,steep ascent,5.006869980669734e-06,cross road,2.9225017942126276e-06,gas station,2.3338218503829168e-06,1
hospital_1.png,hospital,hospital,0.9999927914176201,gas station,6.186101670972329e-06,cross road,3.8846393579465e-07,steep descent,3.207774821600101e-07,round about,2.4100237155118533e-07,1
hospital_10.png,hospital,hospital,0.999999596628698,steep descent,1.599529822594289e-07,cross road,9.328485951137356e-08,gas station,3.994205572660517e-08,round about,2.7228862709568864e-08,1
hospital_2.png,hospital,hospital,0.9999873639719201,steep descent,7.046976086891453e-06,steep ascent,2.9930860234460467e-06,cross road,1.2354325818976146e-06,stop,3.192289377771715e-07,1
hospital_3.png,hospital,hospital,0.999999823879544,gas station,7.57469239676881e-08,round about,5.258813715705782e-08,cross road,1.866360504855392e-08,steep descent,1.7926266999534804e-08,1
hospital_4.png,hospital,hospital,0.9999999070692035,gas station,3.9227397038519434e-08,stop,2.159768995186586e-08,cross road,1.1743210639676557e-08,steep descent,1.0214744498098504e-08,1
hospital_5.png,hospital,hospital,0.9999999811098894,gas station,4.5325604218116555e-09,stop,4.1224056198439106e-09,cross road,3.345885298446599e-09,round about,2.0675720043724336e-09,1
hospital_6.png,hospital,hospital,0.9999994280729697,steep descent,3.0786689850868107e-07,cross road,1.0978995248545131e-07,stop,5.73082532167715e-08,give way,4.568221312795641e-08,1
hospital_7.png,hospital,hospital,0.9999974718442586,steep descent,1.1218390960104665e-06,round about,6.423207429188651e-07,cross road,3.5258947278261953e-07,gas station,1.679990592679345e-07,1
hospital_8.png,hospital,hospital,0.9999997249904016,gas station,6.767504311926592e-08,round about,6.741520337686864e-08,stop,4.6123099285019556e-08,cross road,3.619869977984554e-08,1
hospital_9.png,hospital,hospital,0.9999998918763232,steep descent,2.4370541408040427e-08,give way,2.3802175999435972e-08,gas station,1.9527198683089125e-08,no parking,1.1152521972908753e-08,1
no_entry_for_vehicles_0.png,no entry for vehicles,no entry for vehicles,0.8314009506507591,no overtaking,0.09497620956921288,steep descent,0.036629498852216315,steep ascent,0.01943646261341839,bumpy road,0.00666397657014814,1
no_entry_for_vehicles_1.png,no entry for vehicles,no entry for vehicles,0.9853034131522956,no parking,0.012511366639588226,no stopping,0.0013601845603276735,no overtaking,0.0007961026832698978,stop,1.299950834369954e-05,1
no_entry_for_vehicles_10.png,no entry for vehicles,no entry for vehicles,0.9072548398345458,no stopping,0.04038153991109123,no overtaking,0.025056476711944293,no parking,0.021687464776112008,no u turn,0.004001734006548835,1
no_entry_for_vehicles_11.png,no entry for vehicles,no entry for vehicles,0.9404026864946069,no parking,0.050767933120762686,no stopping,0.00791333278441302,no overtaking,0.0008827992301006758,no u turn,1.4223934635646835e-05,1
no_entry_for_vehicles_2.png,no entry for vehicles,no entry for vehicles,0.9943570720695302,no parking,0.004019192738308378,no stopping,0.0012499246453159495,no overtaking,0.0003535983446166263,stop,1.1144013409731447e-05,1
no_entry_for_vehicles_3.png,no entry for vehicles,no entry for vehicles,0.9863824401465617,no parking,0.011291479781244965,no stopping,0.0012035495528430903,no overtaking,0.0009460140170861336,stop,5.633140227580937e-05,1
no_entry_for_vehicles_4.png,no entry for vehicles,no entry for vehicles,0.4967893632871751,no overtaking,0.4413886665854678,no parking,0.04468553972815312,no stopping,0.01488784135921149,no u turn,0.0014675080964595144,1
no_entry_for_vehicles_5.png,no entry for vehicles,no entry for vehicles,0.9736197391515428,no overtaking,0.01984593663085432,no parking,0.005630388702170842,no stopping,0.0006812958353167675,no u turn,0.0002123060417542493,1
no_entry_for_vehicles_6.png,no entry for vehicles,no entry for vehicles,0.9383626798738618,no parking,0.055706263912590974,no stopping,0.0051418636222324305,no overtaking,0.0007510648750456293,no u turn,2.6557827958856776e-05,1
no_entry_for_vehicles_7.png,no entry for vehicles,no entry for vehicles,0.97897363158629,no parking,0.015459495079250502,no stopping,0.0028102365754227583,no overtaking,0.002282283980551883,round about,0.0002161348751795767,1
no_entry_for_vehicles_8.png,no entry for vehicles,no entry for vehicles,0.9561386412020403,no stopping,0.021533616517696377,no parking,0.009960587201084318,no overtaking,0.0062320446932831435,no u turn,0.005506775343578922,1
no_entry_for_vehicles_9.png,no entry for vehicles,no entry for vehicles,0.9847822075438587,no parking,0.01183649931739535,no stopping,0.0026906159180255696,no overtaking,0.0006037970398639525,stop,6.171601375658762e-05,1
no_overtaking_0.png,no overtaking,no overtaking,0.5887954914200149,no entry for vehicles,0.3987576651423831,no parking,0.010454047405907026,no stopping,0.0012861476891191388,no u turn,0.0006990632530385162,1
no_overtaking_1.png,no overtaking,no entry for vehicles,0.8816836492513649,no overtaking,0.09761445877366186,no parking,0.016130600522294977,no stopping,0.0032408000168143306,no u turn,0.0012039835800592776,2
no_overtaking_10.png,no overtaking,no entry for vehicles,0.974792624665401,no overtaking,0.01464077568556637,no parking,0.010013951404488805,no stopping,0.0004999697736626237,no u turn,4.983565349860967e-05,2
no_overtaking_11.png,no overtaking,no entry for vehicles,0.7763705478013365,no overtaking,0.18752451218087568,no parking,0.03151451182569238,no stopping,0.00438517446039513,no u turn,0.00018932274259655704,2
no_overtaking_2.png,no overtaking,no entry for vehicles,0.9735736366700738,no overtaking,0.015505690725137857,no parking,0.00927013890750898,no stopping,0.0009701948232100876,no u turn,0.0006588423725386853,2
no_overtaking_3.png,no overtaking,no entry for vehicles,0.898684966576063,no overtaking,0.09568320477953116,no parking,0.005156875584509136,no stopping,0.0003496314205962439,no u turn,0.0001237256959352425,2
no_overtaking_4.png,no overtaking,no overtaking,0.6258840496060639,no entry for vehicles,0.36933343547583547,no parking,0.001807056026158302,no stopping,0.0015538264695192177,no u turn,0.0014179880768340294,1
no_overtaking_5.png,no overtaking,no entry for vehicles,0.5569038012849169,no overtaking,0.3970026387891746,no parking,0.03614585270916355,no stopping,0.009557184008782733,no u turn,0.0002727635508996554,2
no_overtaking_6.png,no overtaking,no entry for vehicles,0.9024801719363843,no overtaking,0.09275523669590519,no parking,0.0032050223550955563,no stopping,0.0011350272286976522,no u turn,0.00042222689720912963,2
no_overtaking_7.png,no overtaking,no entry for vehicles,0.9541979986268402,no overtaking,0.028339986965493023,no parking,0.014725613884915341,no stopping,0.00232352865768247,no u turn,0.00030926264771880083,2
no_overtaking_8.png,no overtaking,no entry for vehicles,0.8962951432373301,no overtaking,0.07080341366780608,no u turn,0.030243146353312735,speed limit,0.0011601438179263018,no parking,0.0007794276719061308,2
no_overtaking_9.png,no overtaking,no overtaking,0.5895598491696381,no entry for vehicles,0.39130724820717294,no parking,0.016728134478939505,no stopping,0.0015762886871028424,cycle crossing,0.0003965846114712629,1
no_parking_0.png,no parking,no parking,0.9008546198665291,no entry for vehicles,0.064272509743021,no stopping,0.030931133385324952,no u turn,0.002694989452009241,no overtaking,0.0012450549670016148,1
no_parking_1.png,no parking,no parking,0.9807297947353726,no stopping,0.01468352046747385,no entry for vehicles,0.004214639944794732,no u turn,0.00027326506846639674,no overtaking,8.097939347266475e-05,1
no_parking_10.png,no parking,no parking,0.9567996675832888,no stopping,0.02149940180863347,no entry for vehicles,0.020682257386800424,no overtaking,0.000594291316421765,no u turn,0.0004080811866221979,1
no_parking_11.png,no parking,no parking,0.9198194296390892,no entry for vehicles,0.06756968882136825,no stopping,0.011133065184423209,no u turn,0.0009029910276222028,no overtaking,0.000558214668284473,1
no_parking_2.png,no parking,no parking,0.8691090115156225,no entry for vehicles,0.10032491503976075,no stopping,0.028376846858517525,no u turn,0.0013709645440847646,no overtaking,0.0007975755260438939,1
no_parking_3.png,no parking,no parking,0.9598248603813793,no entry for vehicles,0.02521631119741775,no stopping,0.013188464382587754,no u turn,0.0013634361659663906,no overtaking,0.00039623975820986046,1
no_parking_4.png,no parking,no parking,0.8985078583590926,no entry for vehicles,0.05350676708145856,no stopping,0.04650760237799467,no u turn,0.0009415586136503066,no overtaking,0.0005026401671270539,1
no_parking_5.png,no parking,no parking,0.842702211130358,no entry for vehicles,0.12640858852077047,no stopping,0.025568740275038526,no u turn,0.003818324335981659,no overtaking,0.0014988546317096243,1
no_parking_6.png,no parking,no parking,0.5688294989047417,no entry for vehicles,0.3606197506456956,no stopping,0.06438377367901539,no overtaking,0.003150345510457268,no u turn,0.0028867243463785936,1
no_parking_7.png,no parking,no parking,0.8355811964632317,no entry for vehicles,0.13674219603132792,no stopping,0.02565440897766656,no u turn,0.001438781889664957,no overtaking,0.000582426911505411,1
no_parking_8.png,no parking,no parking,0.7431600528296363,no entry for vehicles,0.18477090309676278,no stopping,0.054797407799525064,no u turn,0.011570357486348262,no overtaking,0.0056563133418311125,1
no_parking_9.png,no parking,no parking,0.9149471796932092,no entry for vehicles,0.060883765039960194,no stopping,0.021695715847254333,no u turn,0.0015527806018134213,no overtaking,0.0009131637100701934,1
no_pedestrians_0.png,no pedestrians,no pedestrians,0.9244500607649938,pedestrian crossing,0.07528441299547696,no entry for vehicles,0.00012291790428847646,give way,6.470104854016804e-05,no overtaking,6.113261769760739e-05,1
no_pedestrians_1.png,no pedestrians,no pedestrians,0.7518354788803574,pedestrian crossing,0.24810484932038576,give way,5.135113790027849e-05,cycle crossing,4.411584361102835e-06,no entry for vehicles,2.7154586340754877e-06,1
no_pedestrians_10.png,no pedestrians,no pedestrians,0.8844536740721187,pedestrian crossing,0.11527085299740392,no entry for vehicles,0.00015528244914716135,give way,8.352516250745161e-05,no overtaking,1.728975009781178e-05,1
no_pedestrians_2.png,no pedestrians,no pedestrians,0.6752515993439051,no entry for vehicles,0.28407900739452563,no overtaking,0.02596467729537265,no parking,0.01173318188034746,no stopping,0.0016686568017164948,1
no_pedestrians_3.png,no pedestrians,no pedestrians,0.9708935432605578,pedestrian crossing,0.02895130815035435,no entry for vehicles,9.781797848837073e-05,no overtaking,3.682976478534601e-05,give way,1.786009243647176e-05,1
no_pedestrians_4.png,no pedestrians,no pedestrians,0.9404671862996926,pedestrian crossing,0.054592217920546804,no entry for vehicles,0.0046846448140388346,no overtaking,0.00014141557298096645,give way,7.188502882920258e-05,1
no_pedestrians_5.png,no pedestrians,pedestrian crossing,0.9983143390210598,no pedestrians,0.0016256128209081236,cycle crossing,3.026956835715132e-05,give way,2.934533258349858e-05,animal crossing,2.5830361539669577e-07,2
no_pedestrians_6.png,no pedestrians,no pedestrians,0.9846501971112539,pedestrian crossing,0.015168453228786244,no overtaking,9.966999312036937e-05,no entry for vehicles,5.452074425643477e-05,give way,2.1764589600873604e-05,1
no_pedestrians_7.png,no pedestrians,no pedestrians,0.8171858684911135,pedestrian crossing,0.18277998834562462,give way,2.357043638397178e-05,cycle crossing,4.847780392470104e-06,no entry for vehicles,3.5107543002625465e-06,1
no_pedestrians_8.png,no pedestrians,pedestrian crossing,0.60779039014114,no pedestrians,0.39145255551697683,give way,0.0005692054280727431,cycle crossing,0.0001277492785986767,no entry for vehicles,4.420016029758359e-05,2
no_pedestrians_9.png,no pedestrians,no pedestrians,0.9079334626695132,pedestrian crossing,0.09151581652357035,no entry for vehicles,0.00025376723565086916,no overtaking,0.0001472432686682933,give way,0.0001280217352706573,1
no_stopping_0.png,no stopping,no parking,0.5943323161624691,no stopping,0.3492192256323349,no entry for vehicles,0.05168116281832145,no overtaking,0.004142566754859808,no u turn,0.000530385176005366,2
no_stopping_1.png,no stopping,no parking,0.9524357424321165,no stopping,0.04251902433024903,no entry for vehicles,0.004875480309473396,no overtaking,0.00011560555509300081,no u turn,3.6545772827486823e-05,2
no_stopping_10.png,no stopping,no parking,0.9493883201665442,no stopping,0.04611498748483218,no entry for vehicles,0.004281349085246484,no overtaking,8.340049065181083e-05,round about,5.8741710166312176e-05,2
no_stopping_11.png,no stopping,no stopping,0.5388295991821491,no parking,0.43343369183059177,no entry for vehicles,0.018776622841979975,no overtaking,0.00622452125669208,no u turn,0.0021096152888540145,1
no_stopping_12.png,no stopping,no parking,0.7683832528468693,no stopping,0.18286003373721876,no entry for vehicles,0.04776455524941225,no overtaking,0.000670330039361342,stop,0.00018486531588087824,2
